Date,DateKey,Year,Month,Day,Quarter,Weekday,Date_String
1960-07-06,6071960,1960,7,6,3,2,06-07-1960
1960-07-07,7071960,1960,7,7,3,3,07-07-1960
1960-07-08,8071960,1960,7,8,3,4,08-07-1960
1960-07-09,9071960,1960,7,9,3,5,09-07-1960
1960-07-10,10071960,1960,7,10,3,6,10-07-1960
1960-07-11,11071960,1960,7,11,3,0,11-07-1960
1960-07-12,12071960,1960,7,12,3,1,12-07-1960
1960-07-13,13071960,1960,7,13,3,2,13-07-1960
1960-07-14,14071960,1960,7,14,3,3,14-07-1960
1960-07-15,15071960,1960,7,15,3,4,15-07-1960
1960-07-16,16071960,1960,7,16,3,5,16-07-1960
1960-07-17,17071960,1960,7,17,3,6,17-07-1960
1960-07-18,18071960,1960,7,18,3,0,18-07-1960
1960-07-19,19071960,1960,7,19,3,1,19-07-1960
1960-07-20,20071960,1960,7,20,3,2,20-07-1960
1960-07-21,21071960,1960,7,21,3,3,21-07-1960
1960-07-22,22071960,1960,7,22,3,4,22-07-1960
1960-07-23,23071960,1960,7,23,3,5,23-07-1960
1960-07-24,24071960,1960,7,24,3,6,24-07-1960
1960-07-25,25071960,1960,7,25,3,0,25-07-1960
1960-07-26,26071960,1960,7,26,3,1,26-07-1960
1960-07-27,27071960,1960,7,27,3,2,27-07-1960
1960-07-28,28071960,1960,7,28,3,3,28-07-1960
1960-07-29,29071960,1960,7,29,3,4,29-07-1960
1960-07-30,30071960,1960,7,30,3,5,30-07-1960
1960-07-31,31071960,1960,7,31,3,6,31-07-1960
1960-08-01,1081960,1960,8,1,3,0,01-08-1960
1960-08-02,2081960,1960,8,2,3,1,02-08-1960
1960-08-03,3081960,1960,8,3,3,2,03-08-1960
1960-08-04,4081960,1960,8,4,3,3,04-08-1960
1960-08-05,5081960,1960,8,5,3,4,05-08-1960
1960-08-06,6081960,1960,8,6,3,5,06-08-1960
1960-08-07,7081960,1960,8,7,3,6,07-08-1960
1960-08-08,8081960,1960,8,8,3,0,08-08-1960
1960-08-09,9081960,1960,8,9,3,1,09-08-1960
1960-08-10,10081960,1960,8,10,3,2,10-08-1960
1960-08-11,11081960,1960,8,11,3,3,11-08-1960
1960-08-12,12081960,1960,8,12,3,4,12-08-1960
1960-08-13,13081960,1960,8,13,3,5,13-08-1960
1960-08-14,14081960,1960,8,14,3,6,14-08-1960
1960-08-15,15081960,1960,8,15,3,0,15-08-1960
1960-08-16,16081960,1960,8,16,3,1,16-08-1960
1960-08-17,17081960,1960,8,17,3,2,17-08-1960
1960-08-18,18081960,1960,8,18,3,3,18-08-1960
1960-08-19,19081960,1960,8,19,3,4,19-08-1960
1960-08-20,20081960,1960,8,20,3,5,20-08-1960
1960-08-21,21081960,1960,8,21,3,6,21-08-1960
1960-08-22,22081960,1960,8,22,3,0,22-08-1960
1960-08-23,23081960,1960,8,23,3,1,23-08-1960
1960-08-24,24081960,1960,8,24,3,2,24-08-1960
1960-08-25,25081960,1960,8,25,3,3,25-08-1960
1960-08-26,26081960,1960,8,26,3,4,26-08-1960
1960-08-27,27081960,1960,8,27,3,5,27-08-1960
1960-08-28,28081960,1960,8,28,3,6,28-08-1960
1960-08-29,29081960,1960,8,29,3,0,29-08-1960
1960-08-30,30081960,1960,8,30,3,1,30-08-1960
1960-08-31,31081960,1960,8,31,3,2,31-08-1960
1960-09-01,1091960,1960,9,1,3,3,01-09-1960
1960-09-02,2091960,1960,9,2,3,4,02-09-1960
1960-09-03,3091960,1960,9,3,3,5,03-09-1960
1960-09-04,4091960,1960,9,4,3,6,04-09-1960
1960-09-05,5091960,1960,9,5,3,0,05-09-1960
1960-09-06,6091960,1960,9,6,3,1,06-09-1960
1960-09-07,7091960,1960,9,7,3,2,07-09-1960
1960-09-08,8091960,1960,9,8,3,3,08-09-1960
1960-09-09,9091960,1960,9,9,3,4,09-09-1960
1960-09-10,10091960,1960,9,10,3,5,10-09-1960
1960-09-11,11091960,1960,9,11,3,6,11-09-1960
1960-09-12,12091960,1960,9,12,3,0,12-09-1960
1960-09-13,13091960,1960,9,13,3,1,13-09-1960
1960-09-14,14091960,1960,9,14,3,2,14-09-1960
1960-09-15,15091960,1960,9,15,3,3,15-09-1960
1960-09-16,16091960,1960,9,16,3,4,16-09-1960
1960-09-17,17091960,1960,9,17,3,5,17-09-1960
1960-09-18,18091960,1960,9,18,3,6,18-09-1960
1960-09-19,19091960,1960,9,19,3,0,19-09-1960
1960-09-20,20091960,1960,9,20,3,1,20-09-1960
1960-09-21,21091960,1960,9,21,3,2,21-09-1960
1960-09-22,22091960,1960,9,22,3,3,22-09-1960
1960-09-23,23091960,1960,9,23,3,4,23-09-1960
1960-09-24,24091960,1960,9,24,3,5,24-09-1960
1960-09-25,25091960,1960,9,25,3,6,25-09-1960
1960-09-26,26091960,1960,9,26,3,0,26-09-1960
1960-09-27,27091960,1960,9,27,3,1,27-09-1960
1960-09-28,28091960,1960,9,28,3,2,28-09-1960
1960-09-29,29091960,1960,9,29,3,3,29-09-1960
1960-09-30,30091960,1960,9,30,3,4,30-09-1960
1960-10-01,1101960,1960,10,1,4,5,01-10-1960
1960-10-02,2101960,1960,10,2,4,6,02-10-1960
1960-10-03,3101960,1960,10,3,4,0,03-10-1960
1960-10-04,4101960,1960,10,4,4,1,04-10-1960
1960-10-05,5101960,1960,10,5,4,2,05-10-1960
1960-10-06,6101960,1960,10,6,4,3,06-10-1960
1960-10-07,7101960,1960,10,7,4,4,07-10-1960
1960-10-08,8101960,1960,10,8,4,5,08-10-1960
1960-10-09,9101960,1960,10,9,4,6,09-10-1960
1960-10-10,10101960,1960,10,10,4,0,10-10-1960
1960-10-11,11101960,1960,10,11,4,1,11-10-1960
1960-10-12,12101960,1960,10,12,4,2,12-10-1960
1960-10-13,13101960,1960,10,13,4,3,13-10-1960
1960-10-14,14101960,1960,10,14,4,4,14-10-1960
1960-10-15,15101960,1960,10,15,4,5,15-10-1960
1960-10-16,16101960,1960,10,16,4,6,16-10-1960
1960-10-17,17101960,1960,10,17,4,0,17-10-1960
1960-10-18,18101960,1960,10,18,4,1,18-10-1960
1960-10-19,19101960,1960,10,19,4,2,19-10-1960
1960-10-20,20101960,1960,10,20,4,3,20-10-1960
1960-10-21,21101960,1960,10,21,4,4,21-10-1960
1960-10-22,22101960,1960,10,22,4,5,22-10-1960
1960-10-23,23101960,1960,10,23,4,6,23-10-1960
1960-10-24,24101960,1960,10,24,4,0,24-10-1960
1960-10-25,25101960,1960,10,25,4,1,25-10-1960
1960-10-26,26101960,1960,10,26,4,2,26-10-1960
1960-10-27,27101960,1960,10,27,4,3,27-10-1960
1960-10-28,28101960,1960,10,28,4,4,28-10-1960
1960-10-29,29101960,1960,10,29,4,5,29-10-1960
1960-10-30,30101960,1960,10,30,4,6,30-10-1960
1960-10-31,31101960,1960,10,31,4,0,31-10-1960
1960-11-01,1111960,1960,11,1,4,1,01-11-1960
1960-11-02,2111960,1960,11,2,4,2,02-11-1960
1960-11-03,3111960,1960,11,3,4,3,03-11-1960
1960-11-04,4111960,1960,11,4,4,4,04-11-1960
1960-11-05,5111960,1960,11,5,4,5,05-11-1960
1960-11-06,6111960,1960,11,6,4,6,06-11-1960
1960-11-07,7111960,1960,11,7,4,0,07-11-1960
1960-11-08,8111960,1960,11,8,4,1,08-11-1960
1960-11-09,9111960,1960,11,9,4,2,09-11-1960
1960-11-10,10111960,1960,11,10,4,3,10-11-1960
1960-11-11,11111960,1960,11,11,4,4,11-11-1960
1960-11-12,12111960,1960,11,12,4,5,12-11-1960
1960-11-13,13111960,1960,11,13,4,6,13-11-1960
1960-11-14,14111960,1960,11,14,4,0,14-11-1960
1960-11-15,15111960,1960,11,15,4,1,15-11-1960
1960-11-16,16111960,1960,11,16,4,2,16-11-1960
1960-11-17,17111960,1960,11,17,4,3,17-11-1960
1960-11-18,18111960,1960,11,18,4,4,18-11-1960
1960-11-19,19111960,1960,11,19,4,5,19-11-1960
1960-11-20,20111960,1960,11,20,4,6,20-11-1960
1960-11-21,21111960,1960,11,21,4,0,21-11-1960
1960-11-22,22111960,1960,11,22,4,1,22-11-1960
1960-11-23,23111960,1960,11,23,4,2,23-11-1960
1960-11-24,24111960,1960,11,24,4,3,24-11-1960
1960-11-25,25111960,1960,11,25,4,4,25-11-1960
1960-11-26,26111960,1960,11,26,4,5,26-11-1960
1960-11-27,27111960,1960,11,27,4,6,27-11-1960
1960-11-28,28111960,1960,11,28,4,0,28-11-1960
1960-11-29,29111960,1960,11,29,4,1,29-11-1960
1960-11-30,30111960,1960,11,30,4,2,30-11-1960
1960-12-01,1121960,1960,12,1,4,3,01-12-1960
1960-12-02,2121960,1960,12,2,4,4,02-12-1960
1960-12-03,3121960,1960,12,3,4,5,03-12-1960
1960-12-04,4121960,1960,12,4,4,6,04-12-1960
1960-12-05,5121960,1960,12,5,4,0,05-12-1960
1960-12-06,6121960,1960,12,6,4,1,06-12-1960
1960-12-07,7121960,1960,12,7,4,2,07-12-1960
1960-12-08,8121960,1960,12,8,4,3,08-12-1960
1960-12-09,9121960,1960,12,9,4,4,09-12-1960
1960-12-10,10121960,1960,12,10,4,5,10-12-1960
1960-12-11,11121960,1960,12,11,4,6,11-12-1960
1960-12-12,12121960,1960,12,12,4,0,12-12-1960
1960-12-13,13121960,1960,12,13,4,1,13-12-1960
1960-12-14,14121960,1960,12,14,4,2,14-12-1960
1960-12-15,15121960,1960,12,15,4,3,15-12-1960
1960-12-16,16121960,1960,12,16,4,4,16-12-1960
1960-12-17,17121960,1960,12,17,4,5,17-12-1960
1960-12-18,18121960,1960,12,18,4,6,18-12-1960
1960-12-19,19121960,1960,12,19,4,0,19-12-1960
1960-12-20,20121960,1960,12,20,4,1,20-12-1960
1960-12-21,21121960,1960,12,21,4,2,21-12-1960
1960-12-22,22121960,1960,12,22,4,3,22-12-1960
1960-12-23,23121960,1960,12,23,4,4,23-12-1960
1960-12-24,24121960,1960,12,24,4,5,24-12-1960
1960-12-25,25121960,1960,12,25,4,6,25-12-1960
1960-12-26,26121960,1960,12,26,4,0,26-12-1960
1960-12-27,27121960,1960,12,27,4,1,27-12-1960
1960-12-28,28121960,1960,12,28,4,2,28-12-1960
1960-12-29,29121960,1960,12,29,4,3,29-12-1960
1960-12-30,30121960,1960,12,30,4,4,30-12-1960
1960-12-31,31121960,1960,12,31,4,5,31-12-1960
1961-01-01,1011961,1961,1,1,1,6,01-01-1961
1961-01-02,2011961,1961,1,2,1,0,02-01-1961
1961-01-03,3011961,1961,1,3,1,1,03-01-1961
1961-01-04,4011961,1961,1,4,1,2,04-01-1961
1961-01-05,5011961,1961,1,5,1,3,05-01-1961
1961-01-06,6011961,1961,1,6,1,4,06-01-1961
1961-01-07,7011961,1961,1,7,1,5,07-01-1961
1961-01-08,8011961,1961,1,8,1,6,08-01-1961
1961-01-09,9011961,1961,1,9,1,0,09-01-1961
1961-01-10,10011961,1961,1,10,1,1,10-01-1961
1961-01-11,11011961,1961,1,11,1,2,11-01-1961
1961-01-12,12011961,1961,1,12,1,3,12-01-1961
1961-01-13,13011961,1961,1,13,1,4,13-01-1961
1961-01-14,14011961,1961,1,14,1,5,14-01-1961
1961-01-15,15011961,1961,1,15,1,6,15-01-1961
1961-01-16,16011961,1961,1,16,1,0,16-01-1961
1961-01-17,17011961,1961,1,17,1,1,17-01-1961
1961-01-18,18011961,1961,1,18,1,2,18-01-1961
1961-01-19,19011961,1961,1,19,1,3,19-01-1961
1961-01-20,20011961,1961,1,20,1,4,20-01-1961
1961-01-21,21011961,1961,1,21,1,5,21-01-1961
1961-01-22,22011961,1961,1,22,1,6,22-01-1961
1961-01-23,23011961,1961,1,23,1,0,23-01-1961
1961-01-24,24011961,1961,1,24,1,1,24-01-1961
1961-01-25,25011961,1961,1,25,1,2,25-01-1961
1961-01-26,26011961,1961,1,26,1,3,26-01-1961
1961-01-27,27011961,1961,1,27,1,4,27-01-1961
1961-01-28,28011961,1961,1,28,1,5,28-01-1961
1961-01-29,29011961,1961,1,29,1,6,29-01-1961
1961-01-30,30011961,1961,1,30,1,0,30-01-1961
1961-01-31,31011961,1961,1,31,1,1,31-01-1961
1961-02-01,1021961,1961,2,1,1,2,01-02-1961
1961-02-02,2021961,1961,2,2,1,3,02-02-1961
1961-02-03,3021961,1961,2,3,1,4,03-02-1961
1961-02-04,4021961,1961,2,4,1,5,04-02-1961
1961-02-05,5021961,1961,2,5,1,6,05-02-1961
1961-02-06,6021961,1961,2,6,1,0,06-02-1961
1961-02-07,7021961,1961,2,7,1,1,07-02-1961
1961-02-08,8021961,1961,2,8,1,2,08-02-1961
1961-02-09,9021961,1961,2,9,1,3,09-02-1961
1961-02-10,10021961,1961,2,10,1,4,10-02-1961
1961-02-11,11021961,1961,2,11,1,5,11-02-1961
1961-02-12,12021961,1961,2,12,1,6,12-02-1961
1961-02-13,13021961,1961,2,13,1,0,13-02-1961
1961-02-14,14021961,1961,2,14,1,1,14-02-1961
1961-02-15,15021961,1961,2,15,1,2,15-02-1961
1961-02-16,16021961,1961,2,16,1,3,16-02-1961
1961-02-17,17021961,1961,2,17,1,4,17-02-1961
1961-02-18,18021961,1961,2,18,1,5,18-02-1961
1961-02-19,19021961,1961,2,19,1,6,19-02-1961
1961-02-20,20021961,1961,2,20,1,0,20-02-1961
1961-02-21,21021961,1961,2,21,1,1,21-02-1961
1961-02-22,22021961,1961,2,22,1,2,22-02-1961
1961-02-23,23021961,1961,2,23,1,3,23-02-1961
1961-02-24,24021961,1961,2,24,1,4,24-02-1961
1961-02-25,25021961,1961,2,25,1,5,25-02-1961
1961-02-26,26021961,1961,2,26,1,6,26-02-1961
1961-02-27,27021961,1961,2,27,1,0,27-02-1961
1961-02-28,28021961,1961,2,28,1,1,28-02-1961
1961-03-01,1031961,1961,3,1,1,2,01-03-1961
1961-03-02,2031961,1961,3,2,1,3,02-03-1961
1961-03-03,3031961,1961,3,3,1,4,03-03-1961
1961-03-04,4031961,1961,3,4,1,5,04-03-1961
1961-03-05,5031961,1961,3,5,1,6,05-03-1961
1961-03-06,6031961,1961,3,6,1,0,06-03-1961
1961-03-07,7031961,1961,3,7,1,1,07-03-1961
1961-03-08,8031961,1961,3,8,1,2,08-03-1961
1961-03-09,9031961,1961,3,9,1,3,09-03-1961
1961-03-10,10031961,1961,3,10,1,4,10-03-1961
1961-03-11,11031961,1961,3,11,1,5,11-03-1961
1961-03-12,12031961,1961,3,12,1,6,12-03-1961
1961-03-13,13031961,1961,3,13,1,0,13-03-1961
1961-03-14,14031961,1961,3,14,1,1,14-03-1961
1961-03-15,15031961,1961,3,15,1,2,15-03-1961
1961-03-16,16031961,1961,3,16,1,3,16-03-1961
1961-03-17,17031961,1961,3,17,1,4,17-03-1961
1961-03-18,18031961,1961,3,18,1,5,18-03-1961
1961-03-19,19031961,1961,3,19,1,6,19-03-1961
1961-03-20,20031961,1961,3,20,1,0,20-03-1961
1961-03-21,21031961,1961,3,21,1,1,21-03-1961
1961-03-22,22031961,1961,3,22,1,2,22-03-1961
1961-03-23,23031961,1961,3,23,1,3,23-03-1961
1961-03-24,24031961,1961,3,24,1,4,24-03-1961
1961-03-25,25031961,1961,3,25,1,5,25-03-1961
1961-03-26,26031961,1961,3,26,1,6,26-03-1961
1961-03-27,27031961,1961,3,27,1,0,27-03-1961
1961-03-28,28031961,1961,3,28,1,1,28-03-1961
1961-03-29,29031961,1961,3,29,1,2,29-03-1961
1961-03-30,30031961,1961,3,30,1,3,30-03-1961
1961-03-31,31031961,1961,3,31,1,4,31-03-1961
1961-04-01,1041961,1961,4,1,2,5,01-04-1961
1961-04-02,2041961,1961,4,2,2,6,02-04-1961
1961-04-03,3041961,1961,4,3,2,0,03-04-1961
1961-04-04,4041961,1961,4,4,2,1,04-04-1961
1961-04-05,5041961,1961,4,5,2,2,05-04-1961
1961-04-06,6041961,1961,4,6,2,3,06-04-1961
1961-04-07,7041961,1961,4,7,2,4,07-04-1961
1961-04-08,8041961,1961,4,8,2,5,08-04-1961
1961-04-09,9041961,1961,4,9,2,6,09-04-1961
1961-04-10,10041961,1961,4,10,2,0,10-04-1961
1961-04-11,11041961,1961,4,11,2,1,11-04-1961
1961-04-12,12041961,1961,4,12,2,2,12-04-1961
1961-04-13,13041961,1961,4,13,2,3,13-04-1961
1961-04-14,14041961,1961,4,14,2,4,14-04-1961
1961-04-15,15041961,1961,4,15,2,5,15-04-1961
1961-04-16,16041961,1961,4,16,2,6,16-04-1961
1961-04-17,17041961,1961,4,17,2,0,17-04-1961
1961-04-18,18041961,1961,4,18,2,1,18-04-1961
1961-04-19,19041961,1961,4,19,2,2,19-04-1961
1961-04-20,20041961,1961,4,20,2,3,20-04-1961
1961-04-21,21041961,1961,4,21,2,4,21-04-1961
1961-04-22,22041961,1961,4,22,2,5,22-04-1961
1961-04-23,23041961,1961,4,23,2,6,23-04-1961
1961-04-24,24041961,1961,4,24,2,0,24-04-1961
1961-04-25,25041961,1961,4,25,2,1,25-04-1961
1961-04-26,26041961,1961,4,26,2,2,26-04-1961
1961-04-27,27041961,1961,4,27,2,3,27-04-1961
1961-04-28,28041961,1961,4,28,2,4,28-04-1961
1961-04-29,29041961,1961,4,29,2,5,29-04-1961
1961-04-30,30041961,1961,4,30,2,6,30-04-1961
1961-05-01,1051961,1961,5,1,2,0,01-05-1961
1961-05-02,2051961,1961,5,2,2,1,02-05-1961
1961-05-03,3051961,1961,5,3,2,2,03-05-1961
1961-05-04,4051961,1961,5,4,2,3,04-05-1961
1961-05-05,5051961,1961,5,5,2,4,05-05-1961
1961-05-06,6051961,1961,5,6,2,5,06-05-1961
1961-05-07,7051961,1961,5,7,2,6,07-05-1961
1961-05-08,8051961,1961,5,8,2,0,08-05-1961
1961-05-09,9051961,1961,5,9,2,1,09-05-1961
1961-05-10,10051961,1961,5,10,2,2,10-05-1961
1961-05-11,11051961,1961,5,11,2,3,11-05-1961
1961-05-12,12051961,1961,5,12,2,4,12-05-1961
1961-05-13,13051961,1961,5,13,2,5,13-05-1961
1961-05-14,14051961,1961,5,14,2,6,14-05-1961
1961-05-15,15051961,1961,5,15,2,0,15-05-1961
1961-05-16,16051961,1961,5,16,2,1,16-05-1961
1961-05-17,17051961,1961,5,17,2,2,17-05-1961
1961-05-18,18051961,1961,5,18,2,3,18-05-1961
1961-05-19,19051961,1961,5,19,2,4,19-05-1961
1961-05-20,20051961,1961,5,20,2,5,20-05-1961
1961-05-21,21051961,1961,5,21,2,6,21-05-1961
1961-05-22,22051961,1961,5,22,2,0,22-05-1961
1961-05-23,23051961,1961,5,23,2,1,23-05-1961
1961-05-24,24051961,1961,5,24,2,2,24-05-1961
1961-05-25,25051961,1961,5,25,2,3,25-05-1961
1961-05-26,26051961,1961,5,26,2,4,26-05-1961
1961-05-27,27051961,1961,5,27,2,5,27-05-1961
1961-05-28,28051961,1961,5,28,2,6,28-05-1961
1961-05-29,29051961,1961,5,29,2,0,29-05-1961
1961-05-30,30051961,1961,5,30,2,1,30-05-1961
1961-05-31,31051961,1961,5,31,2,2,31-05-1961
1961-06-01,1061961,1961,6,1,2,3,01-06-1961
1961-06-02,2061961,1961,6,2,2,4,02-06-1961
1961-06-03,3061961,1961,6,3,2,5,03-06-1961
1961-06-04,4061961,1961,6,4,2,6,04-06-1961
1961-06-05,5061961,1961,6,5,2,0,05-06-1961
1961-06-06,6061961,1961,6,6,2,1,06-06-1961
1961-06-07,7061961,1961,6,7,2,2,07-06-1961
1961-06-08,8061961,1961,6,8,2,3,08-06-1961
1961-06-09,9061961,1961,6,9,2,4,09-06-1961
1961-06-10,10061961,1961,6,10,2,5,10-06-1961
1961-06-11,11061961,1961,6,11,2,6,11-06-1961
1961-06-12,12061961,1961,6,12,2,0,12-06-1961
1961-06-13,13061961,1961,6,13,2,1,13-06-1961
1961-06-14,14061961,1961,6,14,2,2,14-06-1961
1961-06-15,15061961,1961,6,15,2,3,15-06-1961
1961-06-16,16061961,1961,6,16,2,4,16-06-1961
1961-06-17,17061961,1961,6,17,2,5,17-06-1961
1961-06-18,18061961,1961,6,18,2,6,18-06-1961
1961-06-19,19061961,1961,6,19,2,0,19-06-1961
1961-06-20,20061961,1961,6,20,2,1,20-06-1961
1961-06-21,21061961,1961,6,21,2,2,21-06-1961
1961-06-22,22061961,1961,6,22,2,3,22-06-1961
1961-06-23,23061961,1961,6,23,2,4,23-06-1961
1961-06-24,24061961,1961,6,24,2,5,24-06-1961
1961-06-25,25061961,1961,6,25,2,6,25-06-1961
1961-06-26,26061961,1961,6,26,2,0,26-06-1961
1961-06-27,27061961,1961,6,27,2,1,27-06-1961
1961-06-28,28061961,1961,6,28,2,2,28-06-1961
1961-06-29,29061961,1961,6,29,2,3,29-06-1961
1961-06-30,30061961,1961,6,30,2,4,30-06-1961
1961-07-01,1071961,1961,7,1,3,5,01-07-1961
1961-07-02,2071961,1961,7,2,3,6,02-07-1961
1961-07-03,3071961,1961,7,3,3,0,03-07-1961
1961-07-04,4071961,1961,7,4,3,1,04-07-1961
1961-07-05,5071961,1961,7,5,3,2,05-07-1961
1961-07-06,6071961,1961,7,6,3,3,06-07-1961
1961-07-07,7071961,1961,7,7,3,4,07-07-1961
1961-07-08,8071961,1961,7,8,3,5,08-07-1961
1961-07-09,9071961,1961,7,9,3,6,09-07-1961
1961-07-10,10071961,1961,7,10,3,0,10-07-1961
1961-07-11,11071961,1961,7,11,3,1,11-07-1961
1961-07-12,12071961,1961,7,12,3,2,12-07-1961
1961-07-13,13071961,1961,7,13,3,3,13-07-1961
1961-07-14,14071961,1961,7,14,3,4,14-07-1961
1961-07-15,15071961,1961,7,15,3,5,15-07-1961
1961-07-16,16071961,1961,7,16,3,6,16-07-1961
1961-07-17,17071961,1961,7,17,3,0,17-07-1961
1961-07-18,18071961,1961,7,18,3,1,18-07-1961
1961-07-19,19071961,1961,7,19,3,2,19-07-1961
1961-07-20,20071961,1961,7,20,3,3,20-07-1961
1961-07-21,21071961,1961,7,21,3,4,21-07-1961
1961-07-22,22071961,1961,7,22,3,5,22-07-1961
1961-07-23,23071961,1961,7,23,3,6,23-07-1961
1961-07-24,24071961,1961,7,24,3,0,24-07-1961
1961-07-25,25071961,1961,7,25,3,1,25-07-1961
1961-07-26,26071961,1961,7,26,3,2,26-07-1961
1961-07-27,27071961,1961,7,27,3,3,27-07-1961
1961-07-28,28071961,1961,7,28,3,4,28-07-1961
1961-07-29,29071961,1961,7,29,3,5,29-07-1961
1961-07-30,30071961,1961,7,30,3,6,30-07-1961
1961-07-31,31071961,1961,7,31,3,0,31-07-1961
1961-08-01,1081961,1961,8,1,3,1,01-08-1961
1961-08-02,2081961,1961,8,2,3,2,02-08-1961
1961-08-03,3081961,1961,8,3,3,3,03-08-1961
1961-08-04,4081961,1961,8,4,3,4,04-08-1961
1961-08-05,5081961,1961,8,5,3,5,05-08-1961
1961-08-06,6081961,1961,8,6,3,6,06-08-1961
1961-08-07,7081961,1961,8,7,3,0,07-08-1961
1961-08-08,8081961,1961,8,8,3,1,08-08-1961
1961-08-09,9081961,1961,8,9,3,2,09-08-1961
1961-08-10,10081961,1961,8,10,3,3,10-08-1961
1961-08-11,11081961,1961,8,11,3,4,11-08-1961
1961-08-12,12081961,1961,8,12,3,5,12-08-1961
1961-08-13,13081961,1961,8,13,3,6,13-08-1961
1961-08-14,14081961,1961,8,14,3,0,14-08-1961
1961-08-15,15081961,1961,8,15,3,1,15-08-1961
1961-08-16,16081961,1961,8,16,3,2,16-08-1961
1961-08-17,17081961,1961,8,17,3,3,17-08-1961
1961-08-18,18081961,1961,8,18,3,4,18-08-1961
1961-08-19,19081961,1961,8,19,3,5,19-08-1961
1961-08-20,20081961,1961,8,20,3,6,20-08-1961
1961-08-21,21081961,1961,8,21,3,0,21-08-1961
1961-08-22,22081961,1961,8,22,3,1,22-08-1961
1961-08-23,23081961,1961,8,23,3,2,23-08-1961
1961-08-24,24081961,1961,8,24,3,3,24-08-1961
1961-08-25,25081961,1961,8,25,3,4,25-08-1961
1961-08-26,26081961,1961,8,26,3,5,26-08-1961
1961-08-27,27081961,1961,8,27,3,6,27-08-1961
1961-08-28,28081961,1961,8,28,3,0,28-08-1961
1961-08-29,29081961,1961,8,29,3,1,29-08-1961
1961-08-30,30081961,1961,8,30,3,2,30-08-1961
1961-08-31,31081961,1961,8,31,3,3,31-08-1961
1961-09-01,1091961,1961,9,1,3,4,01-09-1961
1961-09-02,2091961,1961,9,2,3,5,02-09-1961
1961-09-03,3091961,1961,9,3,3,6,03-09-1961
1961-09-04,4091961,1961,9,4,3,0,04-09-1961
1961-09-05,5091961,1961,9,5,3,1,05-09-1961
1961-09-06,6091961,1961,9,6,3,2,06-09-1961
1961-09-07,7091961,1961,9,7,3,3,07-09-1961
1961-09-08,8091961,1961,9,8,3,4,08-09-1961
1961-09-09,9091961,1961,9,9,3,5,09-09-1961
1961-09-10,10091961,1961,9,10,3,6,10-09-1961
1961-09-11,11091961,1961,9,11,3,0,11-09-1961
1961-09-12,12091961,1961,9,12,3,1,12-09-1961
1961-09-13,13091961,1961,9,13,3,2,13-09-1961
1961-09-14,14091961,1961,9,14,3,3,14-09-1961
1961-09-15,15091961,1961,9,15,3,4,15-09-1961
1961-09-16,16091961,1961,9,16,3,5,16-09-1961
1961-09-17,17091961,1961,9,17,3,6,17-09-1961
1961-09-18,18091961,1961,9,18,3,0,18-09-1961
1961-09-19,19091961,1961,9,19,3,1,19-09-1961
1961-09-20,20091961,1961,9,20,3,2,20-09-1961
1961-09-21,21091961,1961,9,21,3,3,21-09-1961
1961-09-22,22091961,1961,9,22,3,4,22-09-1961
1961-09-23,23091961,1961,9,23,3,5,23-09-1961
1961-09-24,24091961,1961,9,24,3,6,24-09-1961
1961-09-25,25091961,1961,9,25,3,0,25-09-1961
1961-09-26,26091961,1961,9,26,3,1,26-09-1961
1961-09-27,27091961,1961,9,27,3,2,27-09-1961
1961-09-28,28091961,1961,9,28,3,3,28-09-1961
1961-09-29,29091961,1961,9,29,3,4,29-09-1961
1961-09-30,30091961,1961,9,30,3,5,30-09-1961
1961-10-01,1101961,1961,10,1,4,6,01-10-1961
1961-10-02,2101961,1961,10,2,4,0,02-10-1961
1961-10-03,3101961,1961,10,3,4,1,03-10-1961
1961-10-04,4101961,1961,10,4,4,2,04-10-1961
1961-10-05,5101961,1961,10,5,4,3,05-10-1961
1961-10-06,6101961,1961,10,6,4,4,06-10-1961
1961-10-07,7101961,1961,10,7,4,5,07-10-1961
1961-10-08,8101961,1961,10,8,4,6,08-10-1961
1961-10-09,9101961,1961,10,9,4,0,09-10-1961
1961-10-10,10101961,1961,10,10,4,1,10-10-1961
1961-10-11,11101961,1961,10,11,4,2,11-10-1961
1961-10-12,12101961,1961,10,12,4,3,12-10-1961
1961-10-13,13101961,1961,10,13,4,4,13-10-1961
1961-10-14,14101961,1961,10,14,4,5,14-10-1961
1961-10-15,15101961,1961,10,15,4,6,15-10-1961
1961-10-16,16101961,1961,10,16,4,0,16-10-1961
1961-10-17,17101961,1961,10,17,4,1,17-10-1961
1961-10-18,18101961,1961,10,18,4,2,18-10-1961
1961-10-19,19101961,1961,10,19,4,3,19-10-1961
1961-10-20,20101961,1961,10,20,4,4,20-10-1961
1961-10-21,21101961,1961,10,21,4,5,21-10-1961
1961-10-22,22101961,1961,10,22,4,6,22-10-1961
1961-10-23,23101961,1961,10,23,4,0,23-10-1961
1961-10-24,24101961,1961,10,24,4,1,24-10-1961
1961-10-25,25101961,1961,10,25,4,2,25-10-1961
1961-10-26,26101961,1961,10,26,4,3,26-10-1961
1961-10-27,27101961,1961,10,27,4,4,27-10-1961
1961-10-28,28101961,1961,10,28,4,5,28-10-1961
1961-10-29,29101961,1961,10,29,4,6,29-10-1961
